Pair;Affinity
(q, u);0.8497726477789437
(v, e);0.8427553523083993
(x, e);0.7557225433526011
(f, o);0.6864856287488496
(r, e);0.6716598158940023
(q, i);0.6540748513466247
(b, e);0.6445436308573161
(h, t);0.6433530301022156
(p, e);0.6431349685586973
(h, e);0.635335505517136
(k, e);0.6325472841901066
(z, a);0.6181104738907335
(m, e);0.6068337799784469
(c, e);0.6066375129204102
(t, e);0.6065404646425943
(t, h);0.6026463856089863
(l, e);0.6004133977738164
(j, e);0.5953465421695893
(f, e);0.5672925768811687
(s, e);0.5557774576349079
(w, e);0.5399656955851481
(q, e);0.5389996502273522
(d, e);0.5366870872745718
(d, a);0.5364495226902869
(z, e);0.5356474494415937
(y, e);0.5296058251397668
(n, e);0.5194072181116427
(u, o);0.5176085142248039
(a, e);0.5133944184094565
(d, n);0.5057038453328314
(o, e);0.5007519810527421
(u, t);0.4989010171788367
(n, a);0.49386219488439204
(g, n);0.49379456853927
(j, o);0.4914787823578532
(e, t);0.490620275091019
(e, h);0.48139551955009946
(i, e);0.48076645768773485
(o, t);0.476164277490805
(s, a);0.4760275820177393
(w, h);0.47360875078263526
(l, a);0.46778611352074456
(m, a);0.46079509414664444
(g, i);0.4582763932715482
(q, n);0.45610353270374254
(y, t);0.4508562743376908
(i, t);0.44841976593722993
(g, e);0.44827564787437574
(c, a);0.44057565397153536
(y, a);0.4398840627522136
(n, t);0.4351180512221133
(k, a);0.43459020368574197
(f, t);0.43411228300309956
(u, e);0.42977871609059587
(v, a);0.428837966371946
(i, h);0.42597705210785414
(r, o);0.42555825672733294
(b, a);0.4236164729358591
(k, n);0.4198896702230844
(a, t);0.4190151780093726
(a, n);0.4184919913268518
(m, o);0.4179808129160549
(g, o);0.4145526374636619
(w, t);0.4108479819849208
(i, n);0.4084037224670655
(s, h);0.40813154008923597
(m, t);0.4043575882480757
(r, t);0.4036294942798407
(j, a);0.4017687694526683
(a, h);0.4009148772469749
(p, t);0.3999083829592304
(g, t);0.3985949263299128
(s, t);0.3980140707453579
(q, t);0.39594263728576423
(p, o);0.3957689584808229
(p, a);0.3953650106192479
(y, h);0.3951704595662957
(c, h);0.3908404229943548
(o, h);0.3886437145904701
(v, i);0.3882506657513163
(h, a);0.38562967876752
(x, t);0.3845086705202312
(t, o);0.38289655450576265
(m, h);0.3818892539599973
(n, o);0.3818010281401361
(f, r);0.3803150355975415
(w, i);0.37982931975187173
(z, i);0.37899185028674914
(t, a);0.3775384933399211
(l, h);0.376929163131655
(b, t);0.3766028183513667
(r, a);0.37631865580187585
(c, i);0.3748270652778882
(e, a);0.3741694610430458
(w, a);0.37303683515465924
(k, i);0.3692107177497575
(g, h);0.3677789648917932
(r, h);0.3662191387630031
(k, o);0.366050860814743
(x, a);0.3638150289017341
(n, d);0.36371282731934085
(k, t);0.36364118574199805
(o, n);0.36251443027736696
(j, u);0.36037728687466786
(u, n);0.35935292222011056
(l, o);0.35762243850668396
(b, o);0.3576175517643782
(g, a);0.3568123089919746
(w, o);0.3538616143068351
(c, o);0.35383636797328455
(n, i);0.35299973256470446
(f, h);0.35299855070930614
(s, i);0.35247496857959804
(d, h);0.3524643595740823
(u, h);0.34900141297791293
(d, o);0.3473917244893509
(d, t);0.3470669381253285
(m, n);0.3452050946075559
(y, o);0.34409444644087966
(l, t);0.34274679148038345
(i, a);0.341057436578157
(p, h);0.34007412651480445
(s, o);0.33786173424634
(i, s);0.3369195582315894
(j, d);0.33665452061033935
(h, o);0.33362845968935034
(a, s);0.33326991676575507
(n, h);0.3331913615097878
(t, n);0.332215547578474
(z, h);0.3284636281316028
(j, s);0.3272033705306308
(a, d);0.32694341470238514
(e, r);0.32660864831027314
(x, i);0.32635838150289015
(e, o);0.32571145723202277
(z, n);0.32127980682161184
(e, n);0.32077945513993633
(c, t);0.3205247674326151
(z, o);0.31886507696951405
(o, r);0.31814637258290407
(u, s);0.3180728964394609
(j, n);0.3147157063690883
(s, n);0.31275538442786893
(v, r);0.31192040880729477
(b, h);0.310113841087854
(m, i);0.31010998224393627
(p, r);0.3098030233623454
(w, n);0.30835828120149633
(k, h);0.30724872696411254
(h, i);0.3001031372425017
(v, o);0.29967390642387737
(u, a);0.29900182612934945
(l, i);0.2985106876511317
(f, a);0.2981667001660866
(p, s);0.2980260692125099
(z, r);0.2978569272562632
(b, r);0.2977284666180136
(t, i);0.29592542829197466
(v, n);0.2872114846946402
(y, n);0.2849269795637036
(e, s);0.28358425796690384
(x, n);0.2824277456647399
(d, i);0.28218311524062883
(v, h);0.28216783023203024
(l, s);0.2786463049992215
(o, a);0.27769222148291134
(f, i);0.2750542161664674
(h, s);0.27484157702427864
(c, n);0.2746664546394212
(r, i);0.2741126755543255
(p, i);0.2738016907508433
(x, s);0.2729479768786127
