Pair;Affinity
(v, e);0.9882934405172961
(x, e);0.9851218032629865
(r, e);0.9756189609997726
(p, e);0.975317742787997
(f, e);0.9748771358714144
(q, u);0.9740222392638037
(h, e);0.9731619967640459
(b, e);0.9724898641489381
(t, e);0.9721190813266148
(c, e);0.9720747527718037
(l, e);0.9713048584004932
(k, e);0.9707676294900796
(m, e);0.9705550708295771
(j, e);0.9700793350963355
(s, e);0.9693164255684262
(a, e);0.9691670794558974
(d, e);0.9686363154099433
(n, e);0.9684126501020655
(o, e);0.9683194361977613
(i, e);0.9664051637522454
(w, e);0.9659346351196536
(y, e);0.9647294871013562
(q, e);0.9642925613496932
(u, e);0.9591496755776511
(g, e);0.95859681994431
(z, e);0.9571401446498542
(z, a);0.9519617489168523
(q, t);0.9399923312883436
(h, t);0.9388282171117663
(u, t);0.9298206540851014
(f, o);0.9270090609006177
(o, t);0.9264567099773111
(t, h);0.9256110734630069
(e, t);0.9254781873005258
(y, t);0.9220943478485072
(z, h);0.9219270536654411
(g, t);0.9215665297066395
(f, t);0.9204920879359879
(r, t);0.9203620159502919
(a, t);0.920343041764994
(i, t);0.9200202977682603
(n, t);0.919644181040009
(p, t);0.9179403893924909
(w, t);0.9176862121726291
(s, t);0.917664433821502
(w, h);0.9165082597006725
(e, h);0.9134278896840445
(d, t);0.9108609413241405
(m, t);0.9107919810541389
(d, a);0.9106707739228792
(l, t);0.9100180669136998
(s, h);0.9097142119820819
(a, h);0.9086564684536266
(o, h);0.9082942800517473
(i, h);0.9076820963535059
(f, h);0.9070112357973978
(b, t);0.9070040371291096
(c, t);0.9066611672509796
(k, t);0.905742825542308
(l, h);0.9037310974138374
(j, a);0.9036591289330239
(d, h);0.9027358929955457
(r, h);0.9027087446104546
(n, h);0.9020327256227334
(q, i);0.9014091257668712
(n, a);0.9012816810911068
(s, a);0.8974097982467351
(m, h);0.8969927503674094
(c, h);0.8966316078916615
(m, a);0.8964688115066539
(x, t);0.8949586539382522
(k, a);0.8947760691338066
(y, a);0.8939962590885865
(l, a);0.8937199814866408
(p, h);0.8930162496432552
(q, n);0.892829754601227
(g, h);0.8922574694297701
(b, h);0.8919150922795419
(u, h);0.8910554586387363
(e, a);0.8898360706001163
(k, h);0.8895088970446037
(v, t);0.8893745594371214
(y, h);0.8888433645700999
(h, a);0.8888366387589725
(p, a);0.8882950608609739
(t, a);0.8875940177535041
(c, a);0.8864989344882106
(v, a);0.8861251792775502
(u, o);0.8828976673309108
(v, h);0.8816206527737758
(i, a);0.8815052824941898
(r, a);0.8807893120719442
(j, h);0.8805709968158023
(o, a);0.8799229647938419
(b, a);0.879794023585956
(z, n);0.8777898607011548
(w, a);0.8723711885582968
(g, a);0.8710349301079777
(g, n);0.8691670305119182
(j, t);0.8664471908899563
(u, a);0.8663207540664841
(x, a);0.8657130998371699
(d, n);0.8623934298286785
(k, n);0.8610218400770084
(f, a);0.860550529517208
(j, o);0.8577203302930542
(g, o);0.855158747369953
(m, o);0.853660905030103
(r, o);0.8535186904865625
(k, o);0.8502962784300176
(t, o);0.8490405324709308
(p, o);0.8460948768254772
(i, n);0.8453062425786285
(c, o);0.8449665615885456
(e, o);0.8448287040452654
(h, o);0.8442818716813181
(a, n);0.8436470345963756
(n, o);0.843264327168525
(l, o);0.8405805373508152
(s, o);0.8384478103091123
(j, n);0.837470991418857
(b, o);0.836549518567244
(a, o);0.8361483007925553
(d, o);0.8359884838577998
(x, n);0.8357012866766707
(m, n);0.8354940678236319
(e, n);0.8322849606345234
(x, h);0.8319657737620128
(o, n);0.8306638484364167
(y, o);0.8303754506204382
(t, n);0.8302037694325722
(i, o);0.8285618016299108
(u, n);0.8277203555200067
(w, o);0.8270519124079645
(s, n);0.8267873205734745
(v, o);0.8259807153520189
(h, n);0.8259328888291528
(c, n);0.823251725932691
(g, i);0.8219847348845188
(z, t);0.821414392487874
(q, h);0.8196414877300614
(r, n);0.8152192899506361
(y, n);0.8138235583661874
(w, n);0.8130789296196786
(v, n);0.8123564355146181
(b, n);0.8080830790182235
(p, n);0.8074435831378436
(z, i);0.8061726477137383
(l, n);0.8014769998638058
(q, a);0.7997986963190185
(z, o);0.7968860580325549
(c, i);0.791486708108692
(f, n);0.7903104840548495
(v, i);0.7850948522720428
(w, i);0.7819614226944238
(f, r);0.7815561737251422
(j, s);0.7795671649846188
(x, i);0.7759011525813352
(s, i);0.7748727459064391
(n, i);0.7738114748158529
(k, i);0.7716298464393352
(x, o);0.770377701861371
(i, s);0.7654962296895457
(u, s);0.7634206044391734
(h, i);0.760811948871244
(p, s);0.7604031887541257
(e, i);0.760312138798477
(t, i);0.7602971665514858
(a, s);0.7596697036822655
(m, i);0.7584062113205579
(l, i);0.7583113736788181
(a, i);0.7553465481544147
(d, i);0.7547056316524873
(e, s);0.7533745144988427
(h, s);0.7532882704318519
(l, s);0.7531942043465706
(q, o);0.7512461656441718
(r, i);0.7509518962487276
(t, s);0.7491737172992666
(n, s);0.7477003209684127
(f, i);0.7476663708339326
(p, i);0.747296738681113
(o, i);0.7471496168373395
(o, s);0.7469153337545548
(v, r);0.7430189606867327
(x, s);0.7407809456913892
(r, s);0.7390675900524238
(w, s);0.7388976916384086
(d, s);0.738716734191829
(o, r);0.7351634746816862
(e, r);0.7331639967895682
(j, d);0.7309784661881376
(k, s);0.7309374653689954
(g, r);0.7304981354738036
(y, s);0.7301293380274427
(y, i);0.7293558413066
(b, i);0.7292197572989423
(f, s);0.7283476747897892
(c, s);0.7276296536350155
(t, r);0.7264953938849041
(b, r);0.7263196506963591
(u, i);0.7248098629910292
(j, i);0.7240002158778132
(v, s);0.7238026864364425
(p, r);0.7236511209143928
(m, s);0.7229037372856054
(h, r);0.7227355551736986
(b, s);0.7227192587086565
(a, r);0.7209108820517387
(u, r);0.7192550352692947
(d, r);0.7185495487233159
(i, r);0.7172991789552738
(y, r);0.7169714556270714
(g, s);0.7158267383369525
(s, r);0.7145945559451609
(w, r);0.7145391654313049
(z, d);0.7138418517943141
(c, r);0.713764251833957
(n, d);0.7128679830199274
(n, r);0.712826361551574
(q, r);0.7101226993865031
(x, d);0.7062673605568149
(a, d);0.7046367825815931
(z, r);0.7033469697754302
(l, d);0.698353746440445
(l, r);0.6981621704709661
(e, d);0.6881387448208153
(m, r);0.6863048324120319
(h, d);0.683261338174221
(i, d);0.6814910740564075
(o, d);0.6807153541078976
(t, d);0.6797052488912447
(r, d);0.6792835331192745
(s, d);0.6752239659718835
(q, s);0.6745111196319018
(w, d);0.6740966975655932
(u, d);0.6716969943527757
(g, d);0.6674367656229369
(m, d);0.6674365113643281
(b, d);0.6651345010493523
(j, r);0.662631550542393
(k, r);0.6616819749287823
(c, d);0.6616022940419723
(x, r);0.6607068739823122
(v, d);0.6581476253966083
(y, d);0.6578359905680279
(k, d);0.6530293844753144
(p, d);0.6448869999014553
(f, d);0.6425795678971203
(z, s);0.637581343966306
(j, u);0.6309137028441902
(q, d);0.587135736196319
(b, l);0.5756571764192074
(v, l);0.5576431249399695
(d, l);0.5555585526777188
(p, l);0.555335429648656
(a, l);0.5501229323433813
(y, l);0.5490551620358434
(e, l);0.5489404010101426
(s, l);0.5476855103128517
(i, l);0.5447340484913684
(o, l);0.5445013394403123
(h, l);0.5441513786831946
(f, l);0.5430843544239856
(t, l);0.5402228245918909
(w, l);0.5359445605386772
(u, l);0.5347976583670627
(k, l);0.5271409294472729
(n, l);0.5270467078347583
(r, l);0.5250553032701711
(c, l);0.5188580856141178
(g, l);0.505854776107463
(m, l);0.5057198470649278
(x, l);0.5051882123814693
