Pair;Affinity
(v, e);0.9842458567843827
(x, e);0.9789218952758391
(q, u);0.9692485914380496
(r, e);0.9670344112915406
(p, e);0.9663219518694682
(f, e);0.9653119629352458
(h, e);0.9635509144929975
(b, e);0.9623116456315771
(t, e);0.9620345435241687
(c, e);0.9617721134429635
(l, e);0.9609901744340326
(k, e);0.9604157672765915
(m, e);0.959864626420089
(j, e);0.9583281700862115
(s, e);0.9577508633855721
(a, e);0.9574258165996101
(d, e);0.9568385379530547
(n, e);0.9564036256402393
(o, e);0.9561463024200235
(i, e);0.9533599052870784
(w, e);0.9532750175652663
(y, e);0.9513256094529625
(q, e);0.9511874045600548
(u, e);0.9434783862076205
(g, e);0.9428719323516025
(z, e);0.9417963438585889
(z, a);0.9402100015108023
(h, t);0.9244651044186821
(q, t);0.9218050655573693
(f, o);0.9143351396885447
(u, t);0.9119334330231517
(t, h);0.9094683855950529
(o, t);0.90730739728019
(e, t);0.9063684959601596
(y, t);0.901914600801489
(g, t);0.9003833811908876
(r, t);0.8988930237821458
(i, t);0.8988465658300161
(a, t);0.8987462630611758
(f, t);0.8987127368725861
(z, h);0.8986629400211512
(n, t);0.8981673764811132
(p, t);0.8961386483534328
(w, h);0.8959586604778302
(s, t);0.8951764780748221
(w, t);0.8949354321879955
(e, h);0.8930707953629657
(d, a);0.8908507017927603
(m, t);0.8875663628382103
(s, h);0.8875212406609887
(d, t);0.8864277455990591
(a, h);0.8858901560884066
(o, h);0.8856423599147968
(l, t);0.8855019799757986
(i, h);0.885212720457423
(f, h);0.8841290196417625
(q, i);0.8840503396345637
(b, t);0.8829866331037537
(k, t);0.8820585319107552
(j, a);0.8816229708438811
(c, t);0.8811162440899633
(l, h);0.8798487744969731
(n, a);0.879530220218423
(r, h);0.8785467055573352
(d, h);0.878223829422175
(n, h);0.8770285962626285
(s, a);0.8745261698702513
(m, a);0.8726307873799598
(m, h);0.8715101915122445
(c, h);0.8714328659124055
(k, a);0.8708151676304966
(y, a);0.8702218342093936
(l, a);0.8698071892888153
(q, n);0.8687272918750988
(x, t);0.8679549679093747
(g, h);0.8668320590413283
(p, h);0.8666077260343179
(b, h);0.8650456245848338
(u, h);0.8648665829429883
(e, a);0.8641458346248424
(k, h);0.86296141675878
(h, a);0.8626816558309793
(y, h);0.8626121346970368
(p, a);0.8623856521660682
(u, o);0.8617701866338277
(c, a);0.8613405254050586
(t, a);0.8610034058250644
(v, a);0.8607379814848944
(v, t);0.86005217120093
(b, a);0.8536155881084735
(i, a);0.853435738359369
(z, n);0.8531500226620335
(v, h);0.8530824248266867
(r, a);0.8528662116749526
(o, a);0.8505104092284835
(j, h);0.8501242129736173
(g, n);0.846727720199429
(w, a);0.843640274338772
(g, a);0.8415878501178473
(d, n);0.8392173516993489
(x, a);0.837056781117385
(k, n);0.8348814702715012
(u, a);0.8348805459237189
(j, o);0.8330176376521683
(j, t);0.8322387249434994
(g, o);0.82873869567074
(f, a);0.8283167803003237
(r, o);0.8268448972481748
(m, o);0.8267540124875284
(k, o);0.8223287521763263
(t, o);0.8212613547493405
(i, n);0.8183833948885373
(p, o);0.8176374984559313
(a, n);0.8166382450043875
(c, o);0.815495317115764
(e, o);0.815390074494245
(h, o);0.8148698167321407
(n, o);0.8143770366871456
(l, o);0.8107232191801017
(j, n);0.8075436515663816
(s, o);0.8075295133394791
(b, o);0.8063221806570406
(m, n);0.8057442008580608
(d, o);0.8051693004608548
(x, n);0.8045452951285379
(a, o);0.8035979069923013
(e, n);0.8014973110780484
(o, n);0.8002861562902513
(t, n);0.7989212945288152
(y, o);0.7985495999628154
(g, i);0.7978171955993963
(u, n);0.7968633926716896
(x, h);0.7961631536492126
(w, o);0.7953259444708572
(s, n);0.7949037892651247
(i, o);0.7948331778380919
(v, o);0.793381487729844
(h, n);0.7929821114489026
(c, n);0.7903446649536279
(z, t);0.7856927028252002
(r, n);0.7804206839310465
(q, h);0.7801590226949607
(y, n);0.7799118483354855
(w, n);0.778979025194134
(v, n);0.7787101095878759
(z, i);0.7781198066173138
(b, n);0.7732731997809088
(p, n);0.7717831669440207
(l, n);0.7643591118299718
(c, i);0.7629240063012066
(z, o);0.7624263483909957
(q, a);0.7569901532304776
(v, i);0.7556778711881708
(f, r);0.7544565327757575
(f, n);0.7522731118824578
(w, i);0.7521534054631414
(j, s);0.7495559607475202
(s, i);0.7447698097111958
(x, i);0.7443622207414162
(n, i);0.7438495804684544
(k, i);0.7407123643798834
(i, s);0.7342252161708834
(x, o);0.7322975484866552
