Pair;Affinity
(ء, ا);0.9820734891422022
(آ, ا);0.9754074458088974
(ص, ا);0.9742612248965964
(ز, ا);0.9739205930477176
(ط, ا);0.9722255145983959
(ل, ا);0.9715992343528069
(ذ, ا);0.971399420747762
(ح, ا);0.9703290685517997
(ظ, ا);0.9700283515593358
(س, ا);0.9697524454888246
(غ, ا);0.969335120425653
(و, ا);0.9683192437051177
(ي, ا);0.967657953061906
(ه, ا);0.9674608927444057
(ن, ا);0.9673631679597666
(ق, ا);0.967285740021946
(ف, ا);0.9671935910485172
(ب, ا);0.9671177258924583
(م, ا);0.9666062882797798
(إ, ا);0.9658417269260758
(ع, ا);0.9653339422887844
(ر, ا);0.9652734810048261
(ت, ا);0.9651317094949896
(د, ا);0.9640208497020102
(خ, ا);0.9638206978312859
(ج, ا);0.9635220327563805
(ش, ا);0.9629238812413066
(ض, ا);0.9618974751338945
(أ, ا);0.9618947818077452
(ئ, ا);0.9616629534658876
(ك, ا);0.9594800342114681
(ى, ل);0.9571376310869035
(ة, ا);0.9560496731434776
(ث, ا);0.9556276258568586
(ى, ا);0.9498821234046012
(ق, ل);0.9466499615126354
(ؤ, ل);0.944778000148247
(ؤ, ا);0.9437402712919725
(ؤ, ن);0.9416648135794233
(ا, ل);0.9393899940171179
(ع, ل);0.9389966190285892
(ي, ل);0.9381318881501047
(ؤ, م);0.9372915276851234
(ظ, ل);0.936990105884395
(ذ, ل);0.9362274003861681
(إ, ل);0.9362229366715444
(ض, ل);0.9349043611323642
(س, ل);0.93484161247427
(و, ل);0.9345623125170439
(ه, ل);0.9345476652559216
(ز, ل);0.9344174708651952
(ح, ل);0.933987155871957
(م, ل);0.9335262152618707
(ن, ل);0.9334725631552812
(ئ, ل);0.9310605742149733
(آ, ل);0.9298836794867641
(ك, ل);0.9282893659353257
(أ, ل);0.9279077839035655
(ش, ل);0.9277183557964411
(خ, ل);0.9264558592073258
(ط, ل);0.9262771127177907
(د, ل);0.9257420999175977
(ر, ل);0.924761786907561
(ب, ل);0.9235197321918311
(ت, ل);0.9234795118563349
(غ, ل);0.9231550302587223
(ف, ل);0.9223253913850287
(ج, ل);0.9220552142318613
(ص, ل);0.9218368465640105
(ء, ل);0.9203655352480418
(ة, ل);0.9198353276482164
(ث, م);0.9069064642146385
(ث, ل);0.9065747770325053
(ظ, م);0.9047619047619048
(آ, ن);0.8981952499756991
(إ, ن);0.8956880253783792
(ظ, ن);0.8854944164786206
(ك, م);0.8635908696627986
(ه, م);0.8601865924661538
(ي, ن);0.8587340984303367
(ز, ن);0.8585834975122717
(ك, ن);0.8579314193513166
(ذ, ن);0.857084869229419
(م, ن);0.8559200186068803
(ن, م);0.8553864684109135
(ع, م);0.8542630053220169
(ئ, ن);0.8537139013829922
(ئ, م);0.8530413216192357
(أ, ن);0.8528453765134626
(أ, م);0.8524248775213253
(ا, ن);0.8514788258671304
(ء, م);0.8513659810227345
(ت, م);0.850350977279492
(ا, م);0.850282249439686
(ج, م);0.8500296764465263
(ل, ن);0.8498202909331085
(ل, م);0.8493393567665835
(ي, م);0.8491665907641862
(و, ن);0.8486792109808199
(و, م);0.8479483683301519
(ف, ن);0.8474204247245938
(ح, م);0.8471274953950316
(ظ, و);0.8450500491812764
(آ, م);0.8444739655898649
(ؤ, و);0.8442665480690831
(ئ, و);0.8432889150447686
(د, ن);0.8425253435026733
(ب, ن);0.8425100230147645
(ة, م);0.8422266959216449
(ه, ن);0.8417845535108845
(ق, م);0.8414648127221213
(س, م);0.8409658086962858
(ع, ن);0.8403204628061428
(ج, ن);0.8398915606602608
(ر, ن);0.8394897496184466
(ت, ن);0.8392015576942157
(ق, ن);0.8390409276273768
(ر, م);0.836396073093264
(ش, ن);0.8362031752122404
(ب, م);0.8351475602653201
(س, ن);0.8350729548062735
(ق, و);0.8346599190946462
(ز, م);0.834307276187932
(خ, ن);0.8327371583917584
(غ, م);0.8325413265098899
(آ, ي);0.8325179016945857
