Pair;Affinity
(x, e);0.9787597057621578
(q, u);0.9718811229602596
(v, e);0.9676384804548642
(z, e);0.9548884903042404
(q, e);0.9517192898487863
(r, e);0.929360710982953
(m, e);0.9271973637777181
(p, e);0.926783763768833
(b, e);0.9264559517370825
(h, e);0.924325311366468
(t, e);0.9237596149155188
(f, e);0.9225583017340206
(j, e);0.9224804451618001
(s, e);0.9211496801366021
(c, e);0.9194905868520222
(l, e);0.9185896569396375
(n, e);0.918421180524639
(a, e);0.9171696961808564
(o, e);0.9149598071997371
(d, e);0.912947101901965
(i, e);0.9124197353510127
(k, e);0.9113438609863029
(w, e);0.9078469773372081
(g, e);0.9072333801126627
(u, e);0.9015172793174491
(y, e);0.9010097991251
(x, t);0.8957498978340825
(f, o);0.8813875371776269
(h, t);0.8789164084577024
(u, o);0.860997431971035
(e, t);0.8460872168046093
(y, o);0.8438533536125616
(o, t);0.8418597804077302
(i, t);0.8417763481294702
(s, t);0.8394789713867458
(a, t);0.8392664544447882
(u, t);0.8392382131173121
(n, t);0.8387348982801147
(b, t);0.8386876261701844
(j, o);0.8380532072192061
(j, t);0.8362811381875233
(w, t);0.8360953491310491
(q, t);0.835310130274159
(r, t);0.8341994556683541
(w, o);0.8340148634833848
(m, o);0.8333307237687573
(r, o);0.8315151584158803
(p, o);0.8288442814780128
(d, a);0.8282816340590499
(g, t);0.8282018727186161
(f, t);0.827632897489959
(c, o);0.8272560435801554
(l, o);0.825655959381622
(m, t);0.8253683400399143
(n, o);0.825018171550075
(t, o);0.8244559418270248
(d, o);0.8241927887637519
(z, i);0.822058276083793
(e, o);0.8207027126892444
(s, o);0.8197874643139004
(g, o);0.8195319451701085
(v, a);0.819431359505886
(b, o);0.8165185719598508
(y, t);0.8153300594525291
(l, t);0.8153234017599871
(p, t);0.8150206221282376
(h, o);0.8142025513449288
(n, a);0.8134696149334135
(z, t);0.8133608582354733
(k, a);0.8120682642823059
(k, t);0.8116007007048681
(d, t);0.8110456234175429
(y, a);0.8108538906163535
(c, t);0.810095740099364
(z, a);0.8098074384919963
(m, a);0.8090063701478659
(g, n);0.8085179987481923
(a, o);0.8078010835219762
(l, a);0.8075241441481742
(i, o);0.8069694888498045
(v, o);0.8059588057706837
(h, a);0.8057622841636738
(k, o);0.8055351841592022
(s, a);0.8044197236587949
(z, n);0.8040542827168432
(e, a);0.8033166389062739
(r, a);0.8032076355874338
(t, a);0.8025660206477535
(c, a);0.8011216036521112
(p, a);0.8008293348052579
(g, i);0.7974781958989923
(i, a);0.7918463397080892
(b, a);0.7917579008388527
(v, t);0.7913153799615328
(q, n);0.7912173379799279
(g, a);0.7910149806790077
(z, o);0.7906528139700159
(o, a);0.7887831862434062
(w, a);0.7880481914563686
(q, a);0.784397014612842
(x, n);0.7835512872905599
(w, h);0.783270540667823
(f, r);0.783165649876943
(f, a);0.7830333736842527
(k, i);0.7798912434308919
(v, i);0.7777720923092667
(u, a);0.7772505957245359
(p, r);0.7749343407964284
(x, i);0.7739885574172456
(q, i);0.769485035672086
(d, n);0.7690250020921031
(c, i);0.7667182054341566
(t, h);0.7661766379913161
(n, i);0.7648078178992518
(s, i);0.7620921950627901
(p, s);0.7616944365280239
(w, i);0.7611705854650295
(p, i);0.7601391689065133
(k, n);0.7600614237631182
(l, i);0.7557422277285976
(i, n);0.7543094414983411
(u, s);0.7530180290972757
(h, i);0.7526252291055225
(t, i);0.752420225441545
(f, i);0.7516574607781047
(x, o);0.7503371475275848
(a, n);0.7499311597923478
(i, s);0.7496852040846672
(m, i);0.7485417552413105
(e, r);0.7481393853376432
(e, i);0.7469896324600387
(o, r);0.74625031653846
(d, i);0.7450451213127899
(j, a);0.7432870187478131
(o, n);0.742671555861973
(u, r);0.7422677467727731
(y, r);0.7419584193938203
(c, n);0.7418822810007866
(e, s);0.7418592827363775
(e, n);0.7415817265484356
(q, o);0.7411567627394966
(r, i);0.7404041888415926
(a, i);0.740156831401338
(a, s);0.7396682457945337
(t, n);0.7394106145915295
(j, i);0.7389414991478267
(a, r);0.7382253812046938
(t, s);0.7381506212714642
(e, h);0.7380101598740829
(h, s);0.7379807718178951
(o, i);0.7365346215637016
(b, i);0.736077463031347
(o, s);0.7360524293069428
(c, r);0.7359750522347466
(r, s);0.7350743785891001
(s, r);0.7347475823078747
(a, h);0.7345263237759361
(i, h);0.7340005129100438
(j, s);0.733399550774857
(t, r);0.7331822633970846
(g, r);0.7320551936646403
(s, h);0.731629505464548
(c, s);0.7308812112506055
(k, h);0.7305568810306895
(d, r);0.72981217779179
(l, s);0.7293516599679277
(b, r);0.7289104625002063
(s, n);0.7287298042550527
(i, r);0.7280264753948376
(v, r);0.7271085479681306
(n, s);0.7268432017827807
(m, r);0.7260017415832509
(h, r);0.7252534645203483
(r, n);0.7251573519820355
(u, n);0.7250981854534779
(o, h);0.7247464578827417
(g, h);0.7232319107543123
(m, n);0.7230406887323417
(n, r);0.7229584454163529
(h, n);0.7226679667698785
(d, s);0.7206458468346966
(j, n);0.7204871496777543
(m, s);0.7203807394863654
(r, h);0.7193315302807162
(f, s);0.7186765967339805
(w, s);0.7182657737855936
(w, n);0.718167420944417
(v, n);0.7179582880586098
(v, h);0.7170101525745641
(f, h);0.716429504806035
(b, n);0.7161038549937419
(w, r);0.7155284060235013
(n, h);0.7145936791739669
(y, i);0.7134378546050293
(u, i);0.7132498128856342
(y, s);0.7112427577839961
(l, n);0.7101160844614866
(m, h);0.7086852732635657
(b, s);0.7070880576855667
(u, h);0.7069342071508102
(k, s);0.7066406837957195
(z, r);0.7061491082608549
(c, h);0.7058433923499426
(d, h);0.7057456936732855
(v, s);0.7046302121114526
(y, n);0.7043811184826879
(p, n);0.7041103350076121
(f, n);0.7012898932972046
(l, h);0.7006534066320919
(y, h);0.7002952497340569
(l, r);0.6961459803190305
(p, h);0.6960574813351994
(x, a);0.6952901512055578
(b, h);0.6923705089725876
(g, s);0.6911868813403972
(j, r);0.6906328656726526
(k, r);0.6798918839289432
(q, s);0.6787119161219881
(x, s);0.6756538618716796
(q, r);0.6719962907013267
(j, u);0.6635213381942955
(x, r);0.6590621168778096
(j, h);0.6586904748467781
(z, s);0.6520017597888254
(z, h);0.6455040779721818
(q, h);0.6383583362000628
(z, l);0.5741311042674879
(v, l);0.5740839957740247
(x, h);0.5687474458520637
(n, d);0.5607068121052854
(y, u);0.5594603760118291
(a, d);0.5567413367623715
(w, l);0.5560467613916998
(b, l);0.5525086443872413
(y, l);0.5505790019917587
(b, d);0.5489324266720007
(d, l);0.5484998160895381
(l, d);0.5481643056569903
(f, l);0.5437994532584035
(i, l);0.5437910070005574
(a, l);0.5431211136350704
(o, l);0.5422424366867197
(e, l);0.5411277259726999
(o, d);0.5409504169047025
(k, l);0.539392231399136
(x, l);0.5379546383326522
(u, l);0.5379039488404199
(b, u);0.5375755321845029
(e, d);0.5374748115611175
(i, d);0.5357660290511409
(z, d);0.5348742766252665
(r, d);0.5337346495309062
(s, l);0.5334870498625549
(u, d);0.5332312469089765
(y, d);0.5291936959712433
(p, l);0.5270015859915732
(s, d);0.5267967175368082
(g, d);0.5248346526055254
(c, l);0.5245290884174306
(t, l);0.5243870784542081
(w, d);0.5237461089605899
(m, d);0.5218950497362934
(t, d);0.5213166852011923
(h, d);0.5203831716993648
(o, u);0.5197978241313913
(n, l);0.5180724002799607
(x, u);0.5176747037188394
(h, l);0.5169445709031592
(m, l);0.5140037264582147
(g, l);0.5132277915579656
(c, u);0.5130196513035629
(v, d);0.5098244895870644
(r, l);0.5094251070747814
(c, d);0.5074145379993711
(s, u);0.5063263136592536
(f, d);0.5020570952148086
(j, d);0.499836337573507
(r, u);0.4993198523067201
(k, d);0.4973179144102454
(t, u);0.4961871832816493
(p, u);0.4958898768817096
(p, d);0.49568434423962987
(l, u);0.49447341882694107
(q, l);0.4928880180678742
(d, u);0.49047801150948644
(e, u);0.4881918317133008
(n, u);0.4862909001772635
(g, u);0.4841767581033152
(j, l);0.48261227806810614
(a, u);0.4805520690325024
(y, m);0.47985758140861484
(h, u);0.47946615408734294
(f, u);0.47550806083101516
(i, u);0.4717785768040806
(k, u);0.47039778131475035
(m, u);0.46197784118350577
(z, u);0.4571051473823141
(q, d);0.4521156463602507
(x, c);0.45123620760114425
(w, u);0.4494365889798872
(j, y);0.44808514961003193
(v, u);0.448000036119447
(x, d);0.44743563547200654
(o, m);0.44189056407233396
(e, m);0.4410150135269257
(a, m);0.4393352619492538
(i, m);0.43488788927020877
(u, y);0.4336879910925628
(r, m);0.4289637950782428
(t, m);0.4286203933155619
(c, m);0.4275732648150959
(n, m);0.42591878514363596
(s, m);0.4254533517281017
(k, m);0.42501689313610264
(m, y);0.4235022203379828
(f, m);0.42314833372080907
(h, m);0.4221794594454974
(d, m);0.42164976441945595
(l, m);0.4150201837396176
(b, y);0.4131012109424688
(p, m);0.4116988332314499
(b, m);0.410617375776684
(j, c);0.4071808300506789
(u, m);0.40577555268161997
(g, m);0.40030207439874893
(w, m);0.3978602154860497
(z, c);0.3972384852279265
(o, y);0.3949186516116238
(l, y);0.392343015628662
(v, y);0.3917861367542463
(h, w);0.3914128613355978
(a, y);0.38862439278358407
(r, y);0.3869063652074655
(k, w);0.38520833800363163
(p, c);0.3837961878992127
(p, y);0.38267211504742615
(j, m);0.3815027596871226
(v, m);0.3807305760148812
(e, y);0.3782283092989916
(d, y);0.37733464114106224
(l, w);0.3766117574294736
(t, y);0.3736816823428308
(u, c);0.3736500657214416
(w, y);0.3736460331499328
(o, w);0.37098020105820445
(i, w);0.37095641629122655
(s, y);0.37072429222643205
(i, c);0.3693715032637663
