Pair;Affinity
(q, u);0.9487964229124612
(x, e);0.9465401802283288
(v, e);0.92714152203507
(z, e);0.8879543554178349
(q, e);0.8842004731826962
(r, e);0.8441905790953599
(b, e);0.8384399197481809
(m, e);0.835183136139663
(p, e);0.8340079176189195
(h, e);0.8287848295369825
(t, e);0.827906647714319
(j, e);0.8268444967474093
(c, e);0.8217180479558699
(s, e);0.820586110459178
(f, e);0.8188148081122625
(l, e);0.8153367830780408
(n, e);0.8136941482924757
(a, e);0.8088281245117707
(k, e);0.8040968815458972
(d, e);0.803421628071945
(o, e);0.7985639662992207
(x, t);0.7954987455276948
(i, e);0.7953304517074465
(f, o);0.7925379014006332
(w, e);0.7918392061879834
(h, t);0.7916549395498376
(g, e);0.7901076415371439
(y, e);0.774619257417868
(u, e);0.770092399158217
(u, o);0.7591824675583196
(y, o);0.7279979432317156
(e, t);0.7212710048310752
(i, t);0.7130129348843303
(z, i);0.7122128768875117
(j, o);0.7118433526200516
(w, o);0.7102283381514181
(o, t);0.7101697440077673
(d, a);0.7093895780879279
(u, t);0.708279464672985
(m, o);0.7069571026927693
(a, t);0.7069561359105595
(r, o);0.7063934467072903
(s, t);0.7060011791612746
(b, t);0.705741081294769
(g, n);0.703263801984988
(n, t);0.7029440494784185
(w, t);0.6988417063833112
(j, t);0.6983426497989604
(p, o);0.6977290802494138
(v, a);0.6974920091665209
(r, t);0.6958926527224305
(c, o);0.6942252274962805
(n, o);0.6941831168130159
(l, o);0.6940449561969017
(z, a);0.6921941862180906
(d, o);0.6913116347071042
(t, o);0.6884808041503588
(z, n);0.6882593084452314
(n, a);0.687449395884808
(g, t);0.6846579339044925
(g, o);0.6825315137199148
(g, i);0.6811739616577932
(m, t);0.6806004458291678
(s, o);0.6798485359038874
(f, t);0.6792844665775799
(q, t);0.6786481734713812
(k, a);0.6784043199521215
(m, a);0.6775446718884974
(l, a);0.6769051116455308
(y, a);0.6757981999578289
(b, o);0.6750502923092906
(e, o);0.6744604437155308
(c, a);0.6717667353727677
(p, a);0.6698267170855594
(p, t);0.6691541038278347
(y, t);0.6689907038512616
(h, a);0.6688373964300744
(s, a);0.6686176584863992
(h, o);0.6673714700643102
(r, a);0.6655568799563953
(f, r);0.6644130151958713
(t, a);0.6634299106458875
(z, t);0.6631252766710934
(q, n);0.6619131340756658
(k, t);0.661771506814534
(e, a);0.6612655954574034
(k, o);0.6608624488796597
(v, o);0.6606765643470134
(w, h);0.660478357684194
(k, i);0.6580808676175881
(t, h);0.6577647323591788
(l, t);0.6574176833480734
(v, i);0.652843627176942
(c, t);0.6528018743419784
(d, t);0.6496145622004786
(i, o);0.6490332442444651
(p, r);0.6482513533570053
(d, n);0.6472304896390907
(a, o);0.6471738159070599
(g, a);0.6459467197839764
(b, a);0.6450705441553658
(x, n);0.6416366038688223
(q, i);0.6413796097328037
(w, a);0.6404982811157122
(i, a);0.6388282089808919
(x, i);0.6385338262147597
(n, i);0.6380571676321715
(z, o);0.6356303182332399
(f, a);0.6325404173098971
(c, i);0.6320249516832995
(q, a);0.6314818432419527
(s, i);0.6312843985774892
(w, i);0.6303705367606844
(k, n);0.6294172054516273
(p, s);0.6268696431158403
(o, a);0.6264607225009112
(i, n);0.6255024317719098
(p, i);0.6207673408567467
(v, t);0.6201740273373988
(u, s);0.6196016966969169
(l, i);0.6175297713987002
(a, n);0.6168246967509702
(e, r);0.6167331023332794
(i, s);0.6163907016996586
(h, i);0.6135883389373512
(u, a);0.6131884449715482
(t, i);0.6124231465930858
(o, r);0.6110217155578005
(f, i);0.6079242314062719
(m, i);0.6038469751235089
(o, n);0.6029315020015698
(c, n);0.6021333491505653
(u, r);0.6010443360901515
(y, r);0.6004366933380684
(d, i);0.6003278099771908
(e, h);0.5999202963595937
(j, a);0.5996698375339152
(e, s);0.5995514754274252
(a, s);0.59753104357662
(e, n);0.5969004352725651
(e, i);0.5951396745626278
(a, r);0.5947332939625165
(i, h);0.5935503528491013
(j, s);0.5932300349776078
(a, h);0.5921784872857259
(h, s);0.5921354351855855
(t, s);0.5920939680659295
(t, n);0.5918945725568735
(r, i);0.5887420683469511
(c, r);0.5885107581891247
(o, s);0.5881223808321147
(s, h);0.5866384157456928
(j, i);0.5862672027720571
(r, s);0.5853523889699702
(s, r);0.585290990167683
(a, i);0.5847035002530981
(b, i);0.5846509626035697
(b, r);0.5845969936599984
(g, r);0.5841571206073934
(t, r);0.583555148619296
(v, r);0.5833180415736714
(d, r);0.583289714484387
(c, s);0.5813079862192367
(l, s);0.5776959805826108
(g, h);0.5751540821590508
(o, i);0.5750312674390644
(i, r);0.5747917620606029
(s, n);0.5747104433567723
(m, n);0.5736572550770495
(m, r);0.5735189445042982
(n, s);0.5724145976657247
(k, h);0.5722463025598709
(o, h);0.5719691756738567
(u, n);0.5701570764735916
(q, o);0.5698595645850969
(j, n);0.56957928802589
(j, u);0.569366807230885
(h, r);0.5688500131902493
(m, s);0.5667813592936617
(d, s);0.5667795025795614
(x, o);0.5653290577354176
(r, n);0.5650693868024111
(w, s);0.5644620673490116
(w, n);0.5644415579342136
(r, h);0.5636282813342093
(v, h);0.5632801464594953
(w, r);0.5630918431127432
(n, r);0.5627530205759597
(f, s);0.5608491414459637
(h, n);0.5603738443091795
(v, n);0.5594351579603211
(b, n);0.5580388765285017
(f, h);0.5549411685515756
(n, h);0.552953887353716
(u, h);0.5523833870099174
(b, s);0.5521684046915203
(c, h);0.5509843755406281
(k, s);0.550673745681408
(m, h);0.550560198261331
(y, s);0.5504241159780562
(z, r);0.5480792877871231
(y, i);0.5462994817387831
(v, s);0.545907284994303
(l, n);0.5455652188308434
(d, h);0.5452152351406182
(y, h);0.5447569055255302
(u, i);0.5440794064214935
(y, n);0.5433955912653934
(p, n);0.5415083684915428
(l, h);0.5340437846335458
(f, n);0.532691923600222
(p, h);0.5305824682984807
(j, r);0.5302866856264915
(b, h);0.5293611291382374
(x, a);0.5253047105806202
(g, s);0.5247889006543401
(l, r);0.5209101773836061
(q, s);0.5178745848798594
(x, s);0.5083656230050921
(k, r);0.5083651465827583
(j, h);0.500441306266549
(q, r);0.49859998697662306
(x, r);0.4801288617705132
(z, h);0.47941567065073043
(z, s);0.46647975997245583
(v, l);0.45211474367454585
(y, u);0.44888227960950994
(q, h);0.445269258318682
(z, l);0.44331316708474744
(n, d);0.44245408846426415
(a, d);0.43512603348394235
(w, l);0.43026212985389484
(b, u);0.42959953694646413
(b, l);0.42409200625500054
(y, l);0.4235712673909746
(d, l);0.41946814295775275
(l, d);0.4194336891957027
(f, l);0.4185402650311785
(b, d);0.41633801828737654
(a, l);0.4152347875538224
(i, l);0.4138778920632103
(o, l);0.41212261675571776
(o, u);0.41095282889035756
(o, d);0.4104658583762709
(e, l);0.4089052213228952
(u, l);0.4074112101293337
(k, l);0.4072556878462808
(z, d);0.40312822782942304
(e, d);0.4028964737206304
(i, d);0.40231582693687207
(x, u);0.400792767113526
(r, d);0.40038473188750723
(u, d);0.399413853098679
(s, l);0.3965360280096693
(c, u);0.39595276579128175
(x, h);0.39429029528348103
(x, l);0.39424575780519305
(y, d);0.39315070266751007
(p, l);0.3909139557642217
(s, d);0.389010898719312
(w, d);0.3879697632627549
(s, u);0.38770630405490747
(c, l);0.38741739203503517
(g, d);0.3868998694281744
(m, d);0.3854845075981843
(t, l);0.378451210044842
(h, d);0.37771668403309294
(y, m);0.37683805169294965
(r, u);0.3761337723525424
(g, l);0.37428450835635
(t, d);0.3739285240407207
